Phone timestamp;HR [bpm];HRV [ms];Breathing interval [rpm];
2026-03-09T15:04:35.521;89;30,0
2026-03-09T15:04:35.523;89;28,9
2026-03-09T15:04:36.495;91;28,8
2026-03-09T15:04:36.497;91;28,3
2026-03-09T15:04:37.477;93;28,3
2026-03-09T15:04:37.478;93;28,2
2026-03-09T15:04:38.541;95;28,1
2026-03-09T15:04:38.545;95;28,1
2026-03-09T15:04:39.470;97;31,1
2026-03-09T15:04:39.474;97;29,2
2026-03-09T15:04:40.544;100;56,0
2026-03-09T15:04:40.547;100;56,0
2026-03-09T15:04:41.465;99;56,1
2026-03-09T15:04:41.466;99;56,1
2026-03-09T15:04:42.499;98;58,2
2026-03-09T15:04:42.502;98;58,9
2026-03-09T15:04:43.469;95;59,3
2026-03-09T15:04:43.471;95;59,1
2026-03-09T15:04:44.493;95;59,2
2026-03-09T15:04:44.495;95;59,1
2026-03-09T15:04:45.476;95;59,1
2026-03-09T15:04:45.480;95;59,1
2026-03-09T15:04:46.492;95;59,1
2026-03-09T15:04:46.495;95;58,9
2026-03-09T15:04:47.467;97;58,9
2026-03-09T15:04:47.471;97;58,9
2026-03-09T15:04:48.491;97;58,9
2026-03-09T15:04:48.495;97;57,3
2026-03-09T15:04:49.463;96;25,0
2026-03-09T15:04:49.466;96;26,7
2026-03-09T15:04:50.492;94;26,8
2026-03-09T15:04:50.494;94;26,6
2026-03-09T15:04:51.466;91;21,1
2026-03-09T15:04:51.471;91;19,3
2026-03-09T15:04:52.487;91;20,7
2026-03-09T15:04:52.490;91;17,2
2026-03-09T15:04:53.466;92;15,6
2026-03-09T15:04:53.470;92;15,3
2026-03-09T15:04:56.440;93;15,3
2026-03-09T15:04:56.444;93;15,3
2026-03-09T15:04:56.447;93;15,2
2026-03-09T15:04:56.448;93;15,0
2026-03-09T15:04:56.840;94;15,3
2026-03-09T15:04:56.843;94;15,2
2026-03-09T15:04:57.652;94;15,2
2026-03-09T15:04:57.657;94;17,2
2026-03-09T15:04:58.463;93;23,0
2026-03-09T15:04:58.465;93;22,1
2026-03-09T15:04:59.677;88;20,6
2026-03-09T15:04:59.680;88;20,5
2026-03-09T15:05:00.487;87;22,2
2026-03-09T15:05:00.490;87;22,2
2026-03-09T15:05:01.701;87;23,5
2026-03-09T15:05:01.703;87;22,6
2026-03-09T15:05:02.914;88;22,6
2026-03-09T15:05:02.917;88;22,4
2026-03-09T15:05:03.727;88;22,4
2026-03-09T15:05:03.733;88;22,4
2026-03-09T15:05:04.942;89;22,4
2026-03-09T15:05:04.944;89;22,4
2026-03-09T15:05:05.757;90;22,8
2026-03-09T15:05:05.762;90;22,9
2026-03-09T15:05:06.558;91;22,9
2026-03-09T15:05:06.562;91;22,9
2026-03-09T15:05:07.779;91;21,5
2026-03-09T15:05:07.783;91;17,3
2026-03-09T15:05:08.586;90;17,9
2026-03-09T15:05:08.588;90;17,2
2026-03-09T15:05:09.802;89;17,2
2026-03-09T15:05:09.807;89;15,4
2026-03-09T15:05:11.018;89;15,4
2026-03-09T15:05:11.021;89;12,6
2026-03-09T15:05:11.828;88;11,9
2026-03-09T15:05:11.831;88;11,9
2026-03-09T15:05:13.046;88;12,4
2026-03-09T15:05:13.053;88;12,3
2026-03-09T15:05:14.659;89;12,7
2026-03-09T15:05:14.666;90;12,7
2026-03-09T15:05:14.671;89;12,7
2026-03-09T15:05:14.672;90;12,3
2026-03-09T15:05:15.470;90;13,0
2026-03-09T15:05:15.472;90;12,7
2026-03-09T15:05:16.690;89;12,7
2026-03-09T15:05:16.693;89;12,4
2026-03-09T15:05:17.500;88;12,4
2026-03-09T15:05:17.502;88;9,1
2026-03-09T15:05:18.715;87;9,0
2026-03-09T15:05:18.717;87;9,2
2026-03-09T15:05:19.523;87;9,2
2026-03-09T15:05:19.525;87;8,4
2026-03-09T15:05:21.143;87;10,2
2026-03-09T15:05:21.149;87;11,8
2026-03-09T15:05:21.546;87;11,9
2026-03-09T15:05:21.548;87;11,9
2026-03-09T15:05:23.178;89;11,4
2026-03-09T15:05:23.183;89;11,0
2026-03-09T15:05:23.571;90;11,0
2026-03-09T15:05:23.574;90;11,0
2026-03-09T15:05:24.786;90;11,0
2026-03-09T15:05:24.788;90;10,6
2026-03-09T15:05:25.596;90;11,5
2026-03-09T15:05:25.599;90;17,3
2026-03-09T15:05:26.817;88;17,4
2026-03-09T15:05:26.821;88;17,4
2026-03-09T15:05:27.623;87;17,4
2026-03-09T15:05:27.625;87;17,4
2026-03-09T15:05:30.472;85;16,9
2026-03-09T15:05:30.476;85;16,9
2026-03-09T15:05:30.481;85;16,9
2026-03-09T15:05:30.482;85;16,9
2026-03-09T15:05:32.078;84;16,0
2026-03-09T15:05:32.081;85;18,0
